"Crop_Name","crop","ensemble","Latitude","Longitude","status","database_id","source_db","predictable","used"
"Pigeonpea","Pigeonpea","pigeonpea",25.219999,77.610001,"G","ICP_2608","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.219999,77.610001,"G","ICP_2609","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.219999,77.610001,"G","ICP_2610","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",24.969999,77.559997,"G","ICP_2611","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",25.219999,77.610001,"G","ICP_2612","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.069999,77.870002,"G","ICP_2613","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",25.069999,77.870002,"G","ICP_2614","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.069999,77.870002,"G","ICP_2615","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.069999,77.870002,"G","ICP_2616","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.340001,77.5,"G","ICP_2617","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",25.340001,77.5,"G","ICP_2618","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.340001,77.5,"G","ICP_2619","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",25.340001,77.5,"G","ICP_2620","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",23.427629,76.267552,"G","ICP_2621","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23.260002,76.139999,"G","ICP_2622","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.719999,75.860001,"G","ICP_2623","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.719999,75.860001,"G","ICP_2624","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.729999,75.959999,"G","ICP_2625","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.709999,75.860001,"G","ICP_2626","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,75.29,"G","ICP_2627","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,75.29,"G","ICP_2628","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,75.29,"G","ICP_2629","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,75.29,"G","ICP_2630","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.899999,76.160003,"G","ICP_2631","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.899999,76.160003,"G","ICP_2632","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.899999,76.160003,"G","ICP_2633","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.629999,76.330001,"G","ICP_2634","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.309999,76.230003,"G","ICP_2635","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.309999,76.230003,"G","ICP_2636","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.309999,76.230003,"G","ICP_2637","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.049999,76.050003,"G","ICP_2638","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21,75.660003,"G","ICP_2639","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.010001,75.559997,"G","ICP_2640","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",20.649999,75.690002,"G","ICP_2641","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.010001,75.559997,"G","ICP_2642","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.010001,75.559997,"G","ICP_2643","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.010001,75.559997,"G","ICP_2644","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.95,82.129997,"G","ICP_2650","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.010001,82.43,"G","ICP_2651","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.889999,83.400001,"G","ICP_2652","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.190001,81.279998,"G","ICP_2653","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.079999,82.150001,"G","ICP_2654","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.190001,81.279998,"G","ICP_2655","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.190001,81.279998,"G","ICP_2656","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.819999,80.18,"G","ICP_2657","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.190001,81.279998,"G","ICP_2658","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.889999,83.400001,"G","ICP_2659","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.370001,80.959999,"G","ICP_2660","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.889999,83.400001,"G","ICP_2661","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.819999,80.18,"G","ICP_2662","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2663","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.969999,83.629997,"G","ICP_2664","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.190001,81.279998,"G","ICP_2665","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.079999,82.150001,"G","ICP_2666","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.969999,83.629997,"G","ICP_2667","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.079999,82.150001,"G","ICP_2668","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.190001,81.279998,"G","ICP_2669","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",18.889999,81.349998,"G","ICP_2670","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2671","icrisat",FALSE,FALSE
